"isocode"	"year"	"month"	"ged_best_ns"	"ged_best_os"	"ged_best_sb"	"best"
"THA"	2012	7	0	9	15	24
"THA"	2012	8	0	9	8	17
"THA"	2012	9	0	5	12	17
"THA"	2012	10	0	12	11	23
"THA"	2012	11	0	3	10	13
"THA"	2012	12	0	11	4	15
"THA"	2013	1	0	3	6	9
"THA"	2013	2	0	6	26	32
"THA"	2013	3	0	1	15	16
"THA"	2013	4	0	1	20	21
"THA"	2013	5	0	11	21	32
"THA"	2013	6	0	3	19	22
"THA"	2013	7	0	8	6	14
"THA"	2013	8	0	4	25	29
"THA"	2013	9	0	3	15	18
"THA"	2013	10	0	10	23	33
"THA"	2013	11	0	3	8	11
"THA"	2013	12	0	7	5	12
"THA"	2014	1	0	4	8	12
"THA"	2014	2	0	9	10	19
"THA"	2014	3	0	1	3	4
"THA"	2014	4	0	0	5	5
"THA"	2014	5	0	1	6	7
"THA"	2014	6	0	0	3	3
"THA"	2014	7	0	5	14	19
"THA"	2014	8	0	1	4	5
"THA"	2014	9	0	1	5	6
"THA"	2014	10	0	0	1	1
"THA"	2014	11	0	7	6	13
"THA"	2014	12	0	3	3	6
"THA"	2015	1	0	0	7	7
"THA"	2015	2	0	0	2	2
"THA"	2015	3	0	1	4	5
"THA"	2015	4	0	7	1	8
"THA"	2015	5	0	5	4	9
"THA"	2015	6	0	2	5	7
"THA"	2015	7	0	6	9	15
"THA"	2015	8	0	2	7	9
"THA"	2015	9	0	2	5	7
"THA"	2015	10	0	2	6	8
"THA"	2015	11	0	0	4	4
"THA"	2015	12	0	0	3	3
"THA"	2016	1	0	2	1	3
"THA"	2016	2	0	0	3	3
"THA"	2016	3	0	1	12	13
"THA"	2016	4	0	3	6	9
"THA"	2016	5	0	1	1	2
"THA"	2016	6	0	1	7	8
"THA"	2016	7	0	2	4	6
"THA"	2016	8	0	2	3	5
"THA"	2016	9	0	4	4	8
"THA"	2016	10	0	2	0	2
"THA"	2016	11	0	1	8	9
"THA"	2016	12	0	0	1	1
"THA"	2017	1	0	0	1	1
"THA"	2017	3	0	4	5	9
"THA"	2017	4	0	0	8	8
"THA"	2017	5	0	0	3	3
"THA"	2017	6	0	2	8	10
"THA"	2017	7	0	0	2	2
"THA"	2017	8	0	1	3	4
"THA"	2017	9	0	0	6	6
"THA"	2017	10	0	0	4	4
"THA"	2017	11	0	0	3	3
"THA"	2018	1	0	4	2	6
"THA"	2018	2	0	0	3	3
"THA"	2018	4	0	0	6	6
"THA"	2018	5	0	3	0	3
"THA"	2018	6	0	9	1	10
"THA"	2018	7	0	2	1	3
"THA"	2018	8	0	2	8	10
"THA"	2018	9	0	3	5	8
"THA"	2018	10	0	2	1	3
"THA"	2018	11	0	0	7	7
"THA"	2018	12	0	0	2	2
"THA"	2019	1	0	2	11	13
"THA"	2019	2	0	0	6	6
"THA"	2019	3	0	2	2	4
"THA"	2019	4	0	0	3	3
"THA"	2019	5	0	0	7	7
"THA"	2019	7	0	0	4	4
"THA"	2019	8	0	1	0	1
"THA"	2019	11	0	0	19	19
"THA"	2019	12	0	0	3	3
"THA"	2020	1	0	0	3	3
"THA"	2020	2	0	23	7	30
"THA"	2020	3	0	0	10	10
"THA"	2020	4	0	0	3	3
"THA"	2020	5	0	0	1	1
"THA"	2020	6	0	0	2	2
"THA"	2020	7	0	0	3	3
"THA"	2020	8	0	0	9	9
"THA"	2020	9	0	0	4	4
"THA"	2020	10	0	0	4	4
"THA"	2020	12	0	1	2	3
"THA"	2021	2	0	0	3	3
"THA"	2021	3	0	0	4	4
"TJK"	1992	5	0	15	60	75
"TJK"	1992	6	59	0	0	59
"TJK"	1992	8	319	0	2	321
"TJK"	1992	9	30	0	108	138
"TJK"	1992	10	0	12	182	194
"TJK"	1992	11	0	50	1	51
"TJK"	1992	12	0	19	3002	3021
"TJK"	1993	1	0	0	6	6
"TJK"	1993	4	0	0	177	177
"TJK"	1993	5	0	0	52	52
"TJK"	1993	6	0	0	4	4
"TJK"	1993	7	0	0	422	422
"TJK"	1993	8	0	0	207	207
"TJK"	1993	9	0	0	37	37
"TJK"	1993	10	0	0	82	82
"TJK"	1993	11	0	0	1	1
"TJK"	1993	12	0	0	57	57
"TJK"	1994	1	0	0	0	0
"TJK"	1994	2	0	0	4	4
"TJK"	1994	3	0	0	3	3
"TJK"	1994	6	0	0	30	30
"TJK"	1994	7	0	0	82	82
"TJK"	1994	8	0	0	65	65
"TJK"	1994	9	0	0	172	172
"TJK"	1994	10	0	1	0	1
"TJK"	1994	12	0	9	0	9
"TJK"	1995	1	0	0	27	27
"TJK"	1995	2	0	0	3	3
"TJK"	1995	3	0	0	3	3
"TJK"	1995	4	0	0	200	200
"TJK"	1995	5	0	0	3	3
"TJK"	1995	6	0	0	15	15
"TJK"	1995	7	0	0	38	38
"TJK"	1995	8	0	0	1	1
"TJK"	1995	9	0	0	2	2
"TJK"	1995	10	0	0	65	65
"TJK"	1995	11	0	0	7	7
"TJK"	1995	12	0	0	4	4
"TJK"	1996	1	0	0	1912	1912
"TJK"	1996	2	0	0	55	55
"TJK"	1996	3	0	0	65	65
"TJK"	1996	4	0	0	5	5
"TJK"	1996	5	0	0	353	353
"TJK"	1996	6	0	0	243	243
"TJK"	1996	7	0	6	39	45
"TJK"	1996	8	0	0	30	30
"TJK"	1996	9	0	0	4	4
"TJK"	1996	10	0	0	20	20
"TJK"	1996	11	0	0	17	17
"TJK"	1996	12	0	1	47	48
"TJK"	1997	6	0	0	45	45
"TJK"	1997	8	0	0	18	18
"TJK"	1997	10	0	0	34	34
"TJK"	1998	3	0	0	60	60
"TJK"	1998	4	0	0	18	18
"TJK"	1998	5	0	0	5	5
"TJK"	1998	8	0	0	6	6
"TJK"	1998	11	0	0	511	511
"TJK"	1999	1	0	0	1	1
"TJK"	1999	10	0	0	3	3
"TJK"	2000	8	0	0	46	46
"TJK"	2005	1	0	0	1	1
"TJK"	2006	5	0	0	6	6
"TJK"	2006	8	0	0	2	2
"TJK"	2009	5	0	0	1	1
"TJK"	2009	7	0	0	11	11
"TJK"	2009	8	0	0	1	1
"TJK"	2009	10	0	0	4	4
"TJK"	2010	6	0	0	3	3
"TJK"	2010	8	0	0	5	5
"TJK"	2010	9	0	0	59	59
"TJK"	2010	10	0	0	29	29
"TJK"	2010	11	0	0	2	2
"TJK"	2011	1	0	0	9	9
"TJK"	2011	4	0	0	17	17
"TJK"	2011	5	0	0	0	0
"TJK"	2011	7	0	0	2	2
"TJK"	2013	1	0	0	3	3
"TJK"	2018	7	0	4	0	4
"TTO"	1990	7	0	0	39	39
"TUN"	2015	3	0	21	3	24
"TUN"	2015	6	0	38	1	39
"TUN"	2016	3	0	0	69	69
"TUN"	2016	5	0	0	1	1
"TUN"	2016	11	0	0	2	2
"TUN"	2017	3	0	0	3	3
"TUN"	2017	6	0	1	0	1
"TUN"	2017	7	0	0	0	0
"TUN"	2017	8	0	1	0	1
"TUN"	2018	3	0	0	3	3
"TUN"	2018	4	0	0	1	1
"TUN"	2018	5	0	0	1	1
"TUN"	2018	10	0	0	1	1
"TUN"	2018	12	0	0	1	1
"TUN"	2019	2	0	1	0	1
"TUN"	2019	3	0	0	3	3
"TUN"	2019	5	0	0	3	3
"TUN"	2019	6	0	0	4	4
"TUN"	2019	7	0	0	1	1
"TUN"	2020	2	0	0	2	2
"TUN"	2020	3	0	0	3	3
"TUN"	2020	4	0	0	2	2
"TUN"	2020	9	0	0	4	4
"TUN"	2020	12	1	1	0	2
"TUN"	2021	2	0	0	4	4
"TUN"	2021	3	0	0	5	5
"TUR"	1989	1	0	0	16	16
"TUR"	1989	3	0	0	2	2
"TUR"	1989	4	0	0	4	4
"TUR"	1989	5	0	2	55	57
"TUR"	1989	6	0	5	22	27
"TUR"	1989	7	0	4	5	9
"TUR"	1989	8	0	24	14	38
"TUR"	1989	9	0	0	21	21
"TUR"	1989	10	0	5	32	37
"TUR"	1989	11	0	28	23	51
"TUR"	1989	12	0	6	33	39
"TUR"	1990	1	0	0	1	1
"TUR"	1990	2	0	0	5	5
"TUR"	1990	3	0	14	25	39
"TUR"	1990	4	0	13	36	49
"TUR"	1990	5	0	5	52	57
"TUR"	1990	6	0	28	33	61
"TUR"	1990	7	0	1	41	42
"TUR"	1990	8	0	0	16	16
"TUR"	1990	9	0	0	29	29
"TUR"	1990	10	0	0	7	7
"TUR"	1990	11	0	0	3	3
"TUR"	1990	12	0	0	3	3
"TUR"	1991	1	0	0	1	1
"TUR"	1991	2	0	0	10	10
"TUR"	1991	3	0	3	12	15
"TUR"	1991	4	0	10	9	19
"TUR"	1991	5	0	0	42	42
"TUR"	1991	6	0	0	19	19
"TUR"	1991	7	0	14	68	82
"TUR"	1991	8	0	2	46	48
"TUR"	1991	9	0	1	24	25
"TUR"	1991	10	0	4	52	56
"TUR"	1991	11	0	4	21	25
"TUR"	1991	12	0	13	40	53
"TUR"	1992	1	0	0	12	12
"TUR"	1992	2	0	2	35	37
"TUR"	1992	3	0	0	76	76
"TUR"	1992	4	0	5	127	132
"TUR"	1992	5	0	7	195	202
"TUR"	1992	6	0	39	76	115
"TUR"	1992	7	0	26	112	138
"TUR"	1992	8	0	3	177	180
"TUR"	1992	9	0	29	452	481
"TUR"	1992	10	0	96	190	286
"TUR"	1992	11	0	4	60	64
"TUR"	1992	12	0	5	51	56
"TUR"	1993	1	0	7	66	73
"TUR"	1993	2	0	8	35	43
"TUR"	1993	3	0	5	75	80
"TUR"	1993	4	0	0	17	17
"TUR"	1993	5	0	4	148	152
"TUR"	1993	6	0	32	228	260
"TUR"	1993	7	0	82	277	359
"TUR"	1993	8	0	83	373	456
"TUR"	1993	9	0	21	303	324
"TUR"	1993	10	0	156	323	479
"TUR"	1993	11	0	5	164	169
"TUR"	1993	12	0	1	116	117
"TUR"	1994	1	0	32	254	286
"TUR"	1994	2	0	16	95	111
"TUR"	1994	3	0	1	247	248
"TUR"	1994	4	0	6	561	567
"TUR"	1994	5	0	25	491	516
"TUR"	1994	6	0	2	256	258
"TUR"	1994	7	0	19	601	620
"TUR"	1994	8	0	36	397	433
"TUR"	1994	9	0	37	274	311
"TUR"	1994	10	0	15	372	387
"TUR"	1994	11	0	16	255	271
"TUR"	1994	12	0	0	68	68
"TUR"	1995	1	0	19	62	81
"TUR"	1995	2	0	0	224	224
"TUR"	1995	3	0	4	187	191
"TUR"	1995	4	0	13	431	444
"TUR"	1995	5	0	18	219	237
"TUR"	1995	6	0	10	558	568
"TUR"	1995	7	0	3	373	376
"TUR"	1995	8	0	11	186	197
"TUR"	1995	9	0	12	351	363
"TUR"	1995	10	0	0	323	323
"TUR"	1995	11	0	3	54	57
"TUR"	1995	12	0	0	67	67
"TUR"	1996	1	0	0	56	56
"TUR"	1996	2	0	0	18	18
"TUR"	1996	3	0	0	47	47
"TUR"	1996	4	0	0	463	463
"TUR"	1996	5	0	0	242	242
"TUR"	1996	6	0	1	436	437
"TUR"	1996	7	0	4	252	256
"TUR"	1996	8	0	10	809	819
"TUR"	1996	9	0	0	398	398
"TUR"	1996	10	0	2	290	292
"TUR"	1996	11	0	0	215	215
"TUR"	1996	12	0	0	71	71
